RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Number_of_children
RGI60-09.00851,58.51334029,81.60433543,0,0.029278403,0.019657531,0.045956784,0.030223318,0
RGI60-09.00852,50.1413896,80.13044974,0,0.22777612,0.176434521,0.135315716,0.059484291,0
RGI60-09.00853,49.8028283,80.10601342,0,0.083538836,0.054301554,0.014618452,0.007625759,0
RGI60-09.00854,49.78579452,80.1888615,0,0.081147059,0.055484307,0.038840304,0.021721248,0
RGI60-09.00857,58.09327937,81.77020033,0,0.034515361,0.016179887,0.033963114,0.018151475,0
RGI60-09.00858,58.01657895,81.71899273,0,0.004532477,0.004509562,0.002862256,0.00148689,0
RGI60-09.00859,58.38207259,81.72203488,0,0.003658447,0.003495075,0.002883301,0.002014717,0
RGI60-09.00860,59.02322851,81.76818087,0,0.141785969,0.074812749,0.139824126,0.05549023,0
RGI60-09.00861,58.24135036,81.70360825,0,0.013406363,0.012305171,0.007153396,0.004153431,0
RGI60-09.00862,51.25261779,79.94802814,0,0.079693689,0.046278133,0.074442286,0.018048085,0
RGI60-09.00863,50.54519092,79.95124957,0,0.061118237,0.039817963,0.035016783,0.016800893,0
RGI60-09.00864,51.00186583,80.03215451,0,0.257844125,0.17918483,0.19762019,0.080758533,0
RGI60-09.00865,49.63500866,80.04491249,0,0.033240691,0.024989042,0.006686086,0.004036585,0
RGI60-09.00866,49.51701149,80.07290537,0,0.007952229,0.008234619,0.000893918,0.001258004,0
RGI60-09.00868,49.38012804,80.05104348,0,0.027544103,0.022761023,0.007433581,0.005215646,0
RGI60-09.00870,49.43625512,80.08174205,0,0.001487239,0.00174028,1.48E-05,0.000182569,0
RGI60-09.00872,54.35844073,80.28818426,0,0.006340967,0.005511051,0.003192664,0.001596146,0
RGI60-09.00873,54.28057337,80.29932223,0,0.003865892,0.003982522,0.000815477,0.000816375,0
RGI60-09.00874,54.23288489,80.2483941,0,0.088194381,0.075698991,0.026054914,0.017280261,0
RGI60-09.00875,55.25300396,80.27567945,0,0.009597209,0.008260793,0.002435709,0.001663757,0
RGI60-09.00876,55.39022685,80.31533462,0,0.003323928,0.005146397,0.006109116,0.003115875,0
RGI60-09.00877,55.44623109,80.27469538,0,0.033734925,0.02890627,0.007057719,0.005427319,0
RGI60-09.00878,55.1776699,80.30171918,0,0.001943704,0.002054957,0.000482777,0.00052499,0
RGI60-09.00879,55.26347205,80.31020301,0,0.004471208,0.00456306,0.001121443,0.00105536,0
RGI60-09.00880,56.53426316,80.30302708,0,0.003722249,0.003380128,0.000626774,0.000610474,0
RGI60-09.00882,56.63983887,80.29254977,0,0.032854888,0.016542822,0.02725926,0.01138025,0
RGI60-09.00883,56.95936571,80.3228686,0,0.019317719,0.015929632,0.00715083,0.004755535,0
RGI60-09.00884,57.05820954,80.22240813,0,0.151102021,0.10179937,0.052711494,0.02526998,0
RGI60-09.00885,56.96953553,80.12009393,0,0.111246242,0.085350896,0.116839365,0.030034999,0
RGI60-09.00886,56.43747677,80.07701354,0,0.102888555,0.073116469,0.06528703,0.028889523,0
RGI60-09.00887,56.13307386,80.20980084,0,0.153187715,0.099214825,0.068648928,0.034229066,0
RGI60-09.00889,56.3508881,80.31316799,0,0.015255888,0.009843964,0.004097555,0.002722317,0
RGI60-09.00890,56.78806181,80.34112043,0,0.00582429,0.005798702,0.001599404,0.00157197,0
RGI60-09.00891,54.65162865,80.36399793,0,0.000895468,0.001063843,0.000192074,0.000362381,0
RGI60-09.00895,57.32248273,80.30431247,1,0.21026939,0.120931079,0.097992415,0.036259822,0
RGI60-09.00896,59.62451655,80.06650183,0,0.015003912,0.013705142,0.026923241,0.01254331,0
RGI60-09.00897,56.19797316,80.62776421,1,0.021946322,0.013271438,0.012281,0.004869372,0
RGI60-09.00898,56.90078359,80.85035778,0,0.086908542,0.057541428,0.05836716,0.036286494,0
RGI60-09.00900,56.69905923,81.39457736,0,0.010473379,0.008222745,0.011571627,0.008413846,0
RGI60-09.00901,57.71746176,81.53026526,0,0.036114063,0.031428551,0.00189247,0.01035726,0
RGI60-09.00904,49.65012839,80.64709699,0,0.124611805,0.050408132,0.094916638,0.016580252,0
RGI60-09.00907,46.29205754,80.47306997,1,0.037941473,0.02865313,0.007860508,0.003139831,0
RGI60-09.00908,46.0914982,80.51836407,1,0.141270404,0.046486884,0.044080079,0.034427235,0
RGI60-09.00909,79.65267731,80.81699185,0,0.07814619,0.044946511,0.190355679,0.089138928,0
RGI60-09.00910,97.03219761,80.33937403,1,0.237871137,0.088938364,0.021788367,0.018621808,0
RGI60-09.00911,92.62278826,80.24788323,1,0.110464908,0.040256921,0.077791057,0.020129231,0
RGI60-09.00912,96.55047034,80.255538,1,0.143616824,0.087191488,0.07895629,0.084973586,0
RGI60-09.00914,95.24681263,80.17683006,1,0.050206837,0.031986735,0.017425468,0.015981534,0
RGI60-09.00915,95.79619463,80.23267781,1,0.010528129,0.005113182,0.511533311,0.01768227,0
RGI60-09.00916,95.4663425,80.2073608,1,0.029288809,0.022110016,0.017380818,0.012759969,0
RGI60-09.00917,94.79150851,80.15901365,1,0.224857227,0.048923819,0.267654049,0.015047494,0
RGI60-09.00919,97.13240499,80.57528051,1,0.369404739,0.059552088,0.548714222,0.023910416,0
RGI60-09.00920,97.17699373,80.45698677,1,0.743840072,0.062256588,0.87667389,0.021598844,0
RGI60-09.00927,60.33385584,75.9383135,0,0.053912506,0.027993417,0.081960665,0.03210246,0
RGI60-09.00934,63.14044188,76.18470143,0,0.102630301,0.028090996,0.159074599,0.022684136,2
RGI60-09.00939,65.19868408,76.43366385,1,0.111645741,0.029087796,0.137233273,0.008875187,2
RGI60-09.00945,66.43406732,76.67957284,1,0.181829314,0.049944904,0.161330209,0.020313605,2
RGI60-09.00946,67.03710356,76.87260745,0,0.013675168,0.005786947,0.009170838,0.005071813,0
RGI60-09.00962,97.35810532,80.16091037,1,0.000548643,0.000793702,9.99E-05,0.000421904,0
RGI60-09.00967,97.92382209,79.79108949,1,0.001616056,0.001618666,0.007131339,0.00375831,0
RGI60-09.00968,97.71300233,79.74611542,1,0.004860663,0.004365674,0.005319798,0.003473475,0
RGI60-09.00969,93.18011371,80.55466823,1,1.082982002,0.283654818,0.159106204,0.104762749,0
RGI60-09.00971,94.41226122,79.31079261,1,0.042655973,0.037826276,0.294586248,0.103371298,0
RGI60-09.00972,98.93208423,78.81158614,1,0.03717593,0.022403266,0.037601041,0.023294231,0
RGI60-09.00975,99.19942724,79.30106947,1,0.059762859,0.01172105,0.050426504,0.007973844,0
RGI60-09.00983,100.8282623,78.76161573,0,0.009529295,0.005672714,0.002827918,0.001794344,0
RGI60-09.00986,62.84905134,80.76242487,1,0.101438842,0.039356227,0.092441659,0.051156587,0
RGI60-09.00987,63.86398944,80.71255383,1,0.255753023,0.103371662,0.122450433,0.056812715,0
RGI60-09.00990,61.30434143,80.99500344,1,0.030794713,0.042561456,0.086518801,0.0353166,0
RGI60-09.00991,60.61334463,81.04822003,1,0.105860894,0.071410147,0.091333497,0.031701753,0
RGI60-09.00992,61.61036048,80.84941534,1,0.005564366,0.010794245,0.004477339,0.005539265,0
RGI60-09.00997,60.28206458,80.78309771,1,0.108746732,0.042172236,0.114303792,0.013348804,0
RGI60-09.01006,56.73675077,80.30638752,0,0.005851995,0.005817624,0.001940411,0.001750577,0
RGI60-09.01011,57.64298638,80.61212899,0,0.020192854,0.018158089,0.00960892,0.005705494,0
RGI60-09.01014,47.26597897,80.64465552,1,0.041527868,0.035794267,0.020577486,0.017101509,0
RGI60-09.01017,48.58472994,80.6847658,1,0.071830989,0.050637262,0.023900445,0.019637227,0
RGI60-09.01022,50.3386202,80.71762494,0,0.081901781,0.042245413,0.108049788,0.030239246,0
RGI60-09.01025,50.298403,79.97921993,0,0.018179937,0.013473913,0.007090643,0.005818814,0
RGI60-09.01027,52.62134314,80.18313924,0,0.015640684,0.013178803,0.004375628,0.002207356,0
RGI60-09.01029,52.94749542,80.2864718,0,0.022379749,0.019619619,0.007710764,0.004460202,0
RGI60-09.01031,52.67392051,80.25989557,0,0.00478349,0.003925236,0.007906474,0.003398599,0
RGI60-09.01033,52.80908354,80.27957343,0,0.004090471,0.003349042,0.002649609,0.001931901,0
RGI60-09.01034,53.50163703,80.49806044,0,0.0074926,0.007713561,0.004196188,0.004038236,0
RGI60-09.01035,54.70496617,80.51338851,0,0.005439693,0.005074437,0.001670655,0.001470377,0
RGI60-09.01040,54.08992056,80.80585711,0,0.002346224,0.002990273,0.000265282,0.000435397,0
RGI60-09.01041,54.33266075,80.8532179,0,0.007226233,0.00559884,0.000709661,0.001226936,0
RGI60-09.01042,54.6446754,80.85229245,0,0.00582722,0.004012476,0.000861837,0.001808494,0
RGI60-09.01044,56.60021314,80.73833792,1,0.004506475,0.003544803,0.002019327,0.001570421,0
RGI60-09.01045,56.36645134,80.97290515,0,0.031470605,0.023380053,0.013667805,0.007719122,0
RGI60-09.01046,54.99611653,81.06669381,0,0.023412908,0.025801109,0.019768672,0.014409324,0
RGI60-09.01047,57.30711892,80.70549856,0,0.169803454,0.106195451,0.056325916,0.029255074,0
RGI60-09.01050,55.3711276,80.95608867,0,0.056577054,0.041474529,0.021665129,0.011163389,0
RGI60-09.01053,56.01690048,80.82418411,0,0.001823143,0.00167235,0.000340266,0.000291027,0
RGI60-09.01056,56.84255132,81.02021028,0,0.005768235,0.005223978,0.001628878,0.001034719,0
RGI60-09.01058,58.07296224,81.01474113,0,0.026858566,0.022002014,0.018489925,0.008295957,0
RGI60-09.01061,59.18494177,81.37233296,0,0.072663782,0.053912394,0.049652665,0.027881343,0
RGI60-09.01062,58.68456902,81.38331763,0,0.05179655,0.025843995,0.024545379,0.024645703,0
RGI60-09.01063,60.42884403,81.26774159,0,0.020974154,0.01335925,0.009749386,0.007575769,0
RGI60-09.01065,63.02054925,81.64751153,0,0.364951662,0.177642737,0.233730205,0.110099826,5
RGI60-09.01067,58.20153999,81.46572211,0,0.072154931,0.060692027,0.056625448,0.034837562,0
RGI60-09.01068,58.60821205,81.83136865,0,0.099752989,0.035335771,0.060590557,0.029830671,0
RGI60-09.01069,36.74461688,80.14611934,0,0.007064438,0.003802707,0.005870577,0.003672176,0
RGI60-10.00004,148.9548593,76.65582451,0,0.000135215,0.000222223,0.000338416,0.000329926,0
